price,area,status,bhk,bathroom,age,location,builder
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,1,2,2.0,3.0,Vadanemmeli,seller
23.25,611,1,1,2.0,3.0,Other,Karthick
39.15,870,1,2,2.0,5.0,Iyyappanthangal,Other
53.0,1022,1,2,2.0,4.0,Other,24K Realtors
162.0,2411,1,4,4.0,1.0,Adyar,24K Realtors
162.0,1987,1,3,3.0,0.0,T Nagar,seller
162.0,1987,1,3,3.0,0.0,T Nagar,seller
71.55,1376,0,3,3.0,0.0,Iyyappanthangal,seller
107.0,1306,1,2,2.0,0.0,Velachery,seller
162.0,1484,1,3,3.0,4.0,T Nagar,seller
42.0,1100,1,2,2.0,0.0,Urapakkam,Other
90.0,1000,1,3,3.0,0.0,Other,Other
162.0,1401,1,3,3.0,0.0,T Nagar,Other
138.0,1380,1,3,3.0,1.0,Perungudi,Kkk Landmark
120.0,1200,1,3,3.0,1.0,Perungudi,Kkk Landmark
120.0,1200,1,3,3.0,1.0,Perungudi,Kkk Landmark
130.0,1308,1,3,3.0,1.0,Perungudi,Kkk Landmark
125.0,1250,1,3,3.0,1.0,Perungudi,Kkk Landmark
104.0,1044,1,2,2.0,1.0,Perungudi,Kkk Landmark
106.0,1060,1,2,2.0,1.0,Perungudi,Kkk Landmark
106.0,1062,1,2,2.0,1.0,Perungudi,Kkk Landmark
137.0,1370,1,3,3.0,1.0,Perungudi,Kkk Landmark
126.0,1264,1,3,3.0,1.0,Perungudi,Kkk Landmark
106.0,1065,1,2,2.0,1.0,Perungudi,Kkk Landmark
106.0,1060,1,2,2.0,1.0,Perungudi,Kkk Landmark
137.0,1370,1,3,3.0,1.0,Perungudi,Kkk Landmark
130.0,1308,1,3,3.0,1.0,Perungudi,Kkk Landmark
130.0,1308,1,3,3.0,1.0,Perungudi,Kkk Landmark
120.0,1200,1,3,3.0,1.0,Perungudi,Kkk Landmark
104.0,1044,1,2,2.0,1.0,Perungudi,Kkk Landmark
120.0,1200,1,3,3.0,1.0,Perungudi,Kkk Landmark
138.0,1380,1,3,3.0,1.0,Perungudi,Kkk Landmark
126.0,1264,1,3,3.0,1.0,Perungudi,Kkk Landmark
125.0,1250,1,3,3.0,1.0,Perungudi,Kkk Landmark
125.0,1250,1,3,3.0,1.0,Perungudi,Kkk Landmark
137.0,1370,1,3,3.0,1.0,Perungudi,Kkk Landmark
138.0,1380,1,3,3.0,0.0,Perungudi,Kkk Landmark
130.0,1308,1,3,3.0,1.0,Perungudi,Kkk Landmark
49.0,675,1,2,2.0,1.0,Poonamallee,Other
49.0,675,1,2,2.0,1.0,Poonamallee,Other
47.0,509,1,1,1.0,0.0,Other,Prabha Homes
52.9,804,1,2,2.0,0.0,Other,Prabha Homes
82.0,960,1,2,2.0,0.0,Other,Prabha Homes
77.8,890,1,2,2.0,0.0,Other,Prabha Homes
70.0,950,1,2,2.0,0.0,Kolathur,Other
56.0,1000,1,2,2.0,0.0,Other,Other
46.97,854,1,2,2.0,1.0,Other,Other
52.63,957,1,2,2.0,1.0,Other,Other
51.7,940,1,2,2.0,1.0,Other,Other
48.07,874,1,2,2.0,1.0,Other,Other
47.08,856,1,2,2.0,1.0,Other,Other
53.79,978,1,2,2.0,1.0,Other,Other
54.78,996,1,2,2.0,1.0,Other,Other
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
94.5,1350,1,3,3.0,0.0,Kolapakkam,seller
88.0,1482,1,3,3.0,3.0,Vadanemmeli,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
75.0,1200,1,3,2.0,0.0,Perungudi,seller
94.5,1350,1,3,3.0,0.0,Kolapakkam,seller
88.0,1482,1,3,3.0,3.0,Vadanemmeli,seller
150.0,1750,1,2,1.0,3.0,Other,Other
126.0,1700,1,3,2.0,0.0,Kolathur,Other
108.0,1065,1,2,2.0,0.0,Porur,seller
108.0,1065,1,2,2.0,0.0,Porur,seller
40.44,834,0,2,2.0,0.0,Ambattur,seller
36.36,627,1,1,1.0,0.0,Other,Other
55.21,952,1,2,2.0,0.0,Other,Other
64.32,960,1,2,2.0,0.0,Other,Other
59.17,1220,0,2,2.0,0.0,Ambattur,seller
59.17,1220,0,2,2.0,0.0,Ambattur,seller
37.34,770,0,2,2.0,0.0,Ambattur,seller
25.99,703,1,2,2.0,3.0,Veppampattu,Karthick
91.58,1409,1,3,2.0,4.0,Kolathur,Selvakumar
63.89,983,1,2,2.0,4.0,Kolathur,Selvakumar
68.31,1051,1,2,2.0,4.0,Kolathur,Selvakumar
66.36,1021,1,2,2.0,4.0,Kolathur,Selvakumar
64.61,994,1,2,2.0,4.0,Kolathur,Selvakumar
65.65,1010,1,2,2.0,4.0,Kolathur,Selvakumar
82.22,1265,1,3,2.0,4.0,Kolathur,Selvakumar
69.48,1069,1,2,2.0,4.0,Kolathur,Selvakumar
62.59,963,1,2,2.0,4.0,Kolathur,Selvakumar
138.0,1340,0,3,2.0,0.0,Other,Selvakumar
121.0,1175,0,3,2.0,0.0,Other,Selvakumar
141.0,1375,0,3,2.0,0.0,Other,Selvakumar
159.0,1550,0,3,2.0,0.0,Other,Selvakumar
160.0,1555,0,3,2.0,0.0,Other,Selvakumar
157.0,1525,0,3,2.0,0.0,Other,Selvakumar
146.0,1425,0,3,2.0,0.0,Other,Selvakumar
160.0,1560,0,3,2.0,0.0,Other,Selvakumar
95.48,1469,1,3,2.0,4.0,Kolathur,Selvakumar
63.96,984,1,2,2.0,4.0,Kolathur,Selvakumar
38.0,900,1,2,2.0,0.0,Other,Other
66.8,1380,1,3,2.0,1.0,Other,Other
44.5,1030,1,2,2.0,1.0,Other,Other
76.0,1460,1,3,2.0,1.0,Other,Other
103.0,1993,1,3,2.0,1.0,Other,Other
103.0,1993,1,3,2.0,1.0,Other,Other
58.7,997,1,2,2.0,1.0,Other,Other
72.0,1370,1,3,2.0,1.0,Other,Other
56.0,920,1,2,2.0,32.0,Other,seller
162.0,3000,1,4,4.0,0.0,Other,seller
83.0,645,0,2,2.0,0.0,Royapettah,seller
83.0,645,0,2,2.0,0.0,Royapettah,seller
49.34,771,1,2,2.0,1.0,Other,Other
45.37,709,1,2,2.0,1.0,Other,Other
100.0,1343,1,2,1.0,0.0,Other,Other
109.0,900,1,2,2.0,0.0,Alwarpet,Other
49.47,853,1,2,2.0,1.0,Madhavaram,Other
49.01,845,1,2,2.0,1.0,Madhavaram,Other
49.5,947,1,2,2.0,6.0,Other,seller
38.0,625,0,2,1.0,0.0,Guindy,seller
38.0,625,0,2,1.0,0.0,Guindy,seller
38.0,625,0,2,1.0,0.0,Guindy,seller
38.0,625,0,2,1.0,0.0,Guindy,seller
38.0,625,0,2,1.0,0.0,Guindy,seller
38.0,625,0,2,1.0,0.0,Guindy,seller
19.49,520,1,1,2.0,3.0,Veppampattu,seller
108.0,1065,1,2,2.0,0.0,Porur,seller
59.5,700,1,2,2.0,0.0,Other,Other
59.5,700,1,2,2.0,0.0,Other,Other
59.0,759,1,2,2.0,6.0,Other,Other
62.44,905,0,2,2.0,0.0,Nanmangalam,Other
162.0,4200,1,6,6.0,0.0,T Nagar,Other
60.0,1400,1,3,3.0,0.0,Perungalathur,seller
112.0,1800,0,3,3.0,0.0,Ambattur,seller
112.0,1800,0,3,3.0,0.0,Ambattur,seller
112.0,1800,0,3,3.0,0.0,Ambattur,seller
39.0,750,1,2,2.0,3.0,Other,seller
39.0,750,1,2,2.0,3.0,Other,seller
123.0,1650,0,3,3.0,0.0,Chromepet,Other
49.0,600,1,1,1.0,0.0,West Mambalam,Other
78.6,779,0,2,2.0,0.0,Other,Prabha Homes
42.0,520,1,1,1.0,0.0,Other,Prabha Homes
82.0,1000,1,2,2.0,0.0,Other,Prabha Homes
75.6,770,0,2,2.0,0.0,Pallavaram,Prabha Homes
75.0,925,1,2,2.0,0.0,Kolathur,Other
30.5,620,1,2,2.0,0.0,Pammal,SS PROPERTIES
22.0,500,1,1,1.0,0.0,Pammal,SS PROPERTIES
38.78,808,1,2,2.0,0.0,Pammal,SS PROPERTIES
25.68,535,1,1,1.0,0.0,Pammal,SS PROPERTIES
44.78,933,1,3,3.0,0.0,Pammal,SS PROPERTIES
37.35,770,0,2,2.0,0.0,Ambattur,seller
40.44,834,0,2,2.0,0.0,Ambattur,seller
37.0,677,1,2,1.0,0.0,Other,seller
35.0,620,1,1,1.0,0.0,Other,Other
113.0,1668,0,3,2.0,0.0,East Tambaram,Other
79.69,1172,0,2,2.0,0.0,East Tambaram,Other
99.07,1457,0,3,2.0,0.0,East Tambaram,Other
83.09,1222,0,2,2.0,0.0,East Tambaram,Other
105.0,1385,1,3,2.0,0.0,Other,Ram
105.0,1385,1,3,3.0,0.0,Other,Ram
34.5,1170,1,2,2.0,3.0,Veppampattu,JD Properties
36.0,1300,1,2,2.0,3.0,Veppampattu,JD Properties
32.5,990,1,2,2.0,3.0,Veppampattu,JD Properties
25.0,620,1,2,2.0,3.0,Veppampattu,JD Properties
26.5,680,1,2,2.0,3.0,Veppampattu,JD Properties
29.5,850,1,2,2.0,3.0,Veppampattu,JD Properties
22.5,600,1,1,2.0,3.0,Veppampattu,JD Properties
22.5,630,1,2,2.0,3.0,Veppampattu,JD Properties
16.5,550,1,1,2.0,3.0,Veppampattu,JD Properties
99.9,1350,1,3,3.0,0.0,Kolapakkam,seller
162.0,2650,1,5,5.0,0.0,West Mambalam,seller
30.0,780,1,2,2.0,0.0,Other,seller
107.0,1350,1,3,2.0,0.0,Kolapakkam,seller
63.62,823,0,2,2.0,0.0,Other,seller
63.62,823,0,2,2.0,0.0,Other,seller
64.9,823,0,2,2.0,0.0,Other,seller
41.52,865,0,2,2.0,0.0,Perumbakkam,Other
51.06,740,0,2,2.0,0.0,Madipakkam,Other
79.0,894,1,2,2.0,0.0,Other,Other
49.77,905,0,2,2.0,0.0,Other,Other
108.0,1065,1,2,2.0,0.0,Porur,seller
42.19,870,0,2,2.0,0.0,Ambattur,seller
37.34,770,0,2,2.0,0.0,Ambattur,seller
49.77,905,0,2,2.0,0.0,Other,Other
67.65,1230,0,3,2.0,0.0,Other,Other
41.12,848,0,2,2.0,0.0,Ambattur,seller
52.0,780,1,2,2.0,0.0,Other,Prabha Homes
162.0,4800,1,4,3.0,0.0,Sholinganallur,Propsource Realty Private Limited
26.0,800,1,2,2.0,3.0,Other,Propsource Realty Private Limited
20.0,600,1,2,2.0,3.0,Other,Propsource Realty Private Limited
16.71,490,1,1,1.0,3.0,Other,Propsource Realty Private Limited
87.27,1247,0,2,2.0,0.0,Perungudi,Propsource Realty Private Limited
45.0,970,1,2,2.0,0.0,Other,Propsource Realty Private Limited
71.51,1069,0,2,2.0,0.0,Mogappair,Propsource Realty Private Limited
162.0,1500,1,3,3.0,2.0,Anna Nagar,Propsource Realty Private Limited
57.79,1051,0,2,2.0,0.0,Vanagaram,Propsource Realty Private Limited
80.37,1786,1,3,2.0,1.0,Medavakkam,Propsource Realty Private Limited
52.38,1376,1,2,2.0,1.0,Medavakkam,Propsource Realty Private Limited
46.0,914,1,2,2.0,0.0,Kovur,Propsource Realty Private Limited
73.0,1400,0,3,3.0,0.0,Kovur,Propsource Realty Private Limited
72.0,1500,1,3,3.0,5.0,Poonamallee,Propsource Realty Private Limited
34.0,600,0,2,2.0,0.0,Vanagaram,Propsource Realty Private Limited
57.74,1013,0,2,2.0,0.0,Vanagaram,Propsource Realty Private Limited
54.64,1051,0,2,2.0,0.0,Vanagaram,Propsource Realty Private Limited
120.0,1723,0,3,3.0,0.0,Perungudi,Propsource Realty Private Limited
125.0,1765,1,3,3.0,0.0,Navallur,Propsource Realty Private Limited
99.9,1350,0,3,3.0,0.0,Pallavaram,Propsource Realty Private Limited
81.4,1122,0,2,2.0,0.0,Pallavaram,Propsource Realty Private Limited
162.0,2000,0,3,3.0,0.0,Guindy,Propsource Realty Private Limited
35.0,620,1,1,1.0,0.0,Other,Propsource Realty Private Limited
77.0,1400,1,3,3.0,0.0,Perungalathur,Propsource Realty Private Limited
65.0,1478,1,3,3.0,0.0,Medavakkam,Propsource Realty Private Limited
79.8,1400,0,3,3.0,0.0,Vanagaram,Propsource Realty Private Limited
77.51,1491,0,3,3.0,0.0,Vanagaram,Propsource Realty Private Limited
34.0,748,1,2,2.0,0.0,Medavakkam,Propsource Realty Private Limited
65.0,1250,1,3,3.0,0.0,Perungalathur,Propsource Realty Private Limited
39.0,999,1,2,2.0,4.0,Other,Propsource Realty Private Limited
19.36,605,0,1,1.0,0.0,Guduvancheri,Propsource Realty Private Limited
162.0,1666,1,2,3.0,0.0,T Nagar,Propsource Realty Private Limited
80.0,1700,1,3,3.0,5.0,Poonamallee,Propsource Realty Private Limited
125.0,1765,1,3,3.0,0.0,Navallur,Propsource Realty Private Limited
99.9,1350,0,3,3.0,0.0,Pallavaram,Propsource Realty Private Limited
81.4,1122,0,2,2.0,0.0,Pallavaram,Propsource Realty Private Limited
118.0,1600,0,3,3.0,0.0,Pallavaram,Propsource Realty Private Limited
162.0,2000,0,3,3.0,0.0,Guindy,Propsource Realty Private Limited
35.0,620,1,1,1.0,0.0,Other,Propsource Realty Private Limited
45.86,1079,0,2,2.0,0.0,Other,Propsource Realty Private Limited
57.4,1552,0,2,2.0,0.0,Thaiyur,Propsource Realty Private Limited
60.0,1550,1,2,2.0,0.0,Perungalathur,Propsource Realty Private Limited
53.97,1285,1,2,2.0,6.0,Urapakkam,Propsource Realty Private Limited
162.0,2601,0,3,3.0,0.0,T Nagar,Propsource Realty Private Limited
64.6,1700,0,3,3.0,0.0,Thaiyur,Propsource Realty Private Limited
60.87,1068,0,2,2.0,0.0,Pallavaram,Propsource Realty Private Limited
41.58,990,1,1,2.0,6.0,Urapakkam,Propsource Realty Private Limited
72.63,1243,1,1,2.0,0.0,Other,Propsource Realty Private Limited
40.0,885,0,1,2.0,0.0,Kolapakkam,Propsource Realty Private Limited
36.0,800,0,1,2.0,0.0,Other,Propsource Realty Private Limited
34.0,956,1,1,2.0,0.0,Guduvancheri,Propsource Realty Private Limited
58.38,965,0,1,2.0,0.0,Madipakkam,Propsource Realty Private Limited
109.0,1708,0,3,3.0,0.0,Sholinganallur,Propsource Realty Private Limited
54.64,1051,0,2,2.0,0.0,Vanagaram,Propsource Realty Private Limited
70.65,1359,0,3,2.0,0.0,Vanagaram,Propsource Realty Private Limited
125.0,1765,1,3,3.0,0.0,Navallur,Propsource Realty Private Limited
74.47,1655,1,3,3.0,4.0,Siruseri,Propsource Realty Private Limited
82.86,1247,0,2,2.0,0.0,Perungudi,Propsource Realty Private Limited
85.45,1554,0,3,3.0,0.0,Vanagaram,Propsource Realty Private Limited
81.4,1122,0,2,2.0,0.0,Pallavaram,Propsource Realty Private Limited
118.0,1600,0,3,3.0,0.0,Pallavaram,Propsource Realty Private Limited
35.0,620,1,1,1.0,0.0,Other,Propsource Realty Private Limited
45.86,1079,0,2,2.0,0.0,Other,Propsource Realty Private Limited
77.0,1400,1,3,3.0,0.0,Perungalathur,Propsource Realty Private Limited
57.4,1552,0,2,2.0,0.0,Thaiyur,Propsource Realty Private Limited
60.0,1550,1,2,2.0,0.0,Perungalathur,Propsource Realty Private Limited
53.97,1285,1,2,2.0,6.0,Urapakkam,Propsource Realty Private Limited
162.0,2601,0,3,3.0,0.0,T Nagar,Propsource Realty Private Limited
64.6,1700,0,3,3.0,0.0,Thaiyur,Propsource Realty Private Limited
60.87,1068,0,2,2.0,0.0,Pallavaram,Propsource Realty Private Limited
26.8,620,1,2,2.0,3.0,Veppampattu,JD Properties
25.7,620,1,2,2.0,3.0,Veppampattu,JD Properties
25.99,620,1,2,2.0,3.0,Veppampattu,JD Properties
26.0,620,1,2,2.0,3.0,Veppampattu,JD Properties
22.75,600,1,1,2.0,3.0,Veppampattu,JD Properties
22.85,600,1,2,2.0,3.0,Veppampattu,JD Properties
17.84,600,1,1,1.0,3.0,Veppampattu,JD Properties
37.0,1300,1,2,2.0,3.0,Veppampattu,JD Properties
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
55.0,1250,0,2,2.0,0.0,Other,seller
22.49,610,1,2,2.0,0.0,Other,seller
39.5,820,1,2,2.0,0.0,Madhavaram,seller
85.0,1071,1,2,2.0,5.0,Porur,seller
68.5,1080,1,2,3.0,0.0,Kolathur,seller
68.5,1080,1,2,3.0,0.0,Kolathur,seller
68.5,1080,1,2,3.0,0.0,Kolathur,seller
68.5,1080,1,2,3.0,0.0,Kolathur,seller
162.0,1765,0,3,3.0,0.0,Other,seller
162.0,4500,1,8,6.0,0.0,Royapettah,seller
68.5,1080,1,2,3.0,0.0,Kolathur,seller
34.0,675,1,2,2.0,3.0,Other,seller
22.49,610,1,2,2.0,0.0,Other,seller
28.0,800,1,2,2.0,3.0,Veppampattu,seller
162.0,3485,1,5,5.0,4.0,Other,seller
50.0,1000,0,2,2.0,0.0,Medavakkam,seller
49.5,1000,1,2,2.0,0.0,Other,seller
27.0,720,1,2,2.0,3.0,Veppampattu,seller
121.0,1250,1,2,2.0,0.0,West Mambalam,seller
45.0,1000,0,2,2.0,0.0,Madambakkam,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
160.0,1463,1,3,4.0,0.0,Porur,seller
25.0,582,1,2,2.0,2.0,Ambattur,seller
162.0,2400,1,3,3.0,6.0,Other,seller
28.0,800,1,2,2.0,3.0,Veppampattu,seller
162.0,5100,0,5,5.0,0.0,Other,seller
49.0,1200,1,2,2.0,0.0,Guduvancheri,seller
162.0,2622,1,3,2.0,0.0,Perungalathur,seller
30.0,950,1,2,2.0,1.0,Other,seller
35.0,750,1,2,1.0,0.0,Medavakkam,seller
35.0,750,1,2,1.0,0.0,Medavakkam,seller
35.0,750,1,2,1.0,0.0,Medavakkam,seller
35.0,750,1,2,1.0,0.0,Medavakkam,seller
106.0,1350,1,3,3.0,0.0,West Mambalam,seller
55.83,859,1,2,2.0,0.0,Velachery,seller
22.0,420,1,1,2.0,3.0,Other,seller
48.5,1450,0,2,2.0,0.0,Other,seller
39.5,820,1,2,2.0,0.0,Madhavaram,seller
85.0,1071,1,2,2.0,5.0,Porur,seller
68.5,1080,1,2,3.0,0.0,Kolathur,seller
68.5,1080,1,2,3.0,0.0,Kolathur,seller
68.5,1080,1,2,3.0,0.0,Kolathur,seller
68.5,1080,1,2,3.0,0.0,Kolathur,seller
162.0,4500,1,8,6.0,0.0,Royapettah,seller
68.5,1080,1,2,3.0,0.0,Kolathur,seller
68.5,1080,1,2,3.0,0.0,Kolathur,seller
162.0,1590,1,3,3.0,4.0,Anna Nagar,seller
68.5,1080,1,2,3.0,0.0,Kolathur,seller
34.0,675,1,2,2.0,3.0,Other,seller
34.0,675,1,2,2.0,3.0,Other,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
55.0,1200,1,2,2.0,0.0,Medavakkam,seller
44.75,1250,1,2,3.0,3.0,Other,seller
59.0,900,1,3,2.0,0.0,Other,seller
49.0,919,1,2,2.0,0.0,Sholinganallur,seller
25.0,619,1,2,1.0,4.0,Pozhichalur,seller
42.5,818,0,2,2.0,0.0,Other,seller
42.5,818,0,2,2.0,0.0,Other,seller
48.5,818,0,2,2.0,0.0,Other,seller
57.5,922,1,2,2.0,5.0,Other,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
35.0,750,1,2,1.0,0.0,Medavakkam,seller
35.0,750,1,2,1.0,0.0,Medavakkam,seller
35.0,750,1,2,1.0,0.0,Medavakkam,seller
35.0,750,1,2,1.0,0.0,Medavakkam,seller
162.0,5100,0,5,5.0,0.0,Other,seller
55.83,859,1,2,2.0,0.0,Velachery,seller
125.0,2350,1,4,4.0,5.0,Iyyappanthangal,seller
125.0,2350,1,4,4.0,5.0,Iyyappanthangal,seller
110.0,2350,1,4,4.0,5.0,Iyyappanthangal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
25.0,619,1,2,1.0,4.0,Pozhichalur,seller
125.0,2350,1,4,4.0,5.0,Iyyappanthangal,seller
125.0,2350,1,4,4.0,5.0,Iyyappanthangal,seller
110.0,2350,1,4,4.0,5.0,Iyyappanthangal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
42.18,868,1,2,2.0,0.0,Pammal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,1,2,2.0,5.0,Iyyappanthangal,seller
27.5,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
28.0,586,1,1,1.0,0.0,Sembakkam,seller
162.0,2400,1,3,3.0,6.0,Other,seller
35.0,953,0,2,2.0,0.0,Other,seller
162.0,4000,1,4,4.0,0.0,Other,seller
162.0,4000,1,4,3.0,0.0,Adyar,seller
26.2,655,1,1,2.0,0.0,Madambakkam,seller
35.0,700,1,2,2.0,4.0,Other,seller
110.0,1405,1,3,2.0,0.0,Adyar,seller
25.0,650,1,2,2.0,4.0,Other,seller
25.0,650,1,2,2.0,4.0,Other,seller
